富侨保健(临桂店),25.254197,"110.194473
            ","""临桂新区世纪大道奥林匹克花园领峰阳光商业街1019号""",(0773)3681188
足顶阁保健休闲会所,24.995611,"109.994499
            ","""永福县其他ll连江路商业步行街144号""",(0773)8555066
紫缘网吧(桂林市教育局东南),25.283597,"110.304681
            ","""秀峰区正阳步行街79号地下一层(桂林市教育局东南)""","(0773)2819567,(0773)2839567"
摄生堂（正阳店）,25.283891,"110.305122
            ","""正阳路31号市卫生健康大厦负一层""",(0773)2819165
金山广场,25.252452,"110.215065
            ","""桂林市临桂区""",(0773)5802065
裕喜美容按摩休闲中心,25.283377,"110.317036
            ","""六合路栖霞桥头六合花园门口西侧第3家店铺""",13977305931
清风网络会所,25.34162,"110.310822
            ","""广西壮族自治区桂林市灵川县八里街定江镇政府综合楼二楼""",13707732790
港岛网络中心,25.266289,"110.30968
            ","""施家园路38-48号""",(0773)5848438
卡乐量贩式KTV,25.253806,"110.216747
            ","""金水路临桂大圆盘金山大酒店二楼（金山广场公交站旁）""",(0773)5588077
乐活城,25.246748,"110.295885
            ","""崇信路红街商业广场4号楼1楼(近红街商业广场)""",(0773)3133899
泰和堂(滨江大厦北),25.282104,"110.30698
            ","""滨江南路18号滨江大厦(近百度娱乐城)""",(0773)2850550
阳光水疗会所,25.279231,"110.304676
            ","""正阳路步行街2号阳光王朝酒店负1楼""",(0773)3191333
莫尔星都夜总会,25.284252,"110.303557
            ","""解放东路文化宫工会大厦三楼""",(0773)2106655
飞龙网吧,25.342252,"110.312
            ","""八里街附近""","(0773)3832929,(0773)2671000,(0773)2671118"
爱足堂,25.25107,"110.292103
            ","""崇信路南溪山医院对面大正温泉酒店内(近大正溫泉酒店)""",18978668002
瑶乡浴足休闲,25.277802,"110.292466
            ","""信义路2号""",(0773)2891498
大拇指经络按摩,24.778839,"110.488747
            ","""桂林市阳朔县兰花路18号""",13768719206
港岛网咖(小苹果店),25.417686,"110.332838
            ","""灵南路钢厂路口对面清泽小区综合二楼""",13978317196
金碧辉煌KTV,24.779778,"110.497453
            ","""阳朔县其他蟠桃路68号新西街大酒店3楼(新西街大酒店)""",(0773)8818767
田家河休闲中心,24.77124,"110.513352
            ","""田园路7号""",13558436290
天之宝休闲养生会所,25.271624,"110.323311
            ","""三里店会仙路8号（公园绿涛湾商业步行街4号）""",(0773)5896999
i-Ma依陌数字生活馆,25.267715,"110.326433
            ","""普陀路驼山大厦2楼（近三里店大圆盘）""",(0773)3675333
鸿艳按摩浴足,25.33772,"110.310196
            ","""桂林市叠彩区""",(0773)2820094
阳朔树懒咖啡主题旅馆,24.780395,"110.493565
            ","""碧莲巷19号(乐寻宾馆西北侧50米)""","18977397766,(0773)8818177"
皇嘉凯歌商务会所,25.285893,"110.303436
            ","""秀峰区中山中路38号大世界智能大厦2楼(近中山北路)""",(0773)2840888
晨盛网吧,25.933655,"111.075666
            ","""全州县其他民主路58号""",(0773)2150356
完美桌球棋牌休闲会所,25.282112,"110.306439
            ","""滨江路环球大酒店旁边图书市场2楼""",(0773)2856855
蓝天碧水休闲中心,25.313314,"110.307583
            ","""桂林市叠彩区""",15978004923
丽都KTV娱乐会所,25.279155,"110.291875
            ","""广西壮族自治区桂林市秀峰区信义路5号1-1-2层""",(0773)2855728
玩泥吧陶艺馆,25.266795,"110.317726
            ","""鑫海国际五栋1-6号""",(0773)5809909
乐城量贩式KTV,25.940386,"111.082217
            ","""桂黄北路147号北乐门大酒店3楼""",(0773)4836888
安然纳米汗蒸馆(大风山店),25.214178,"110.29448
            ","""大风山凯风路78号凯风大厦1楼东北角（工行对面）""",(0773)3600889
万隆网络,25.313394,"110.302422
            ","""广西壮族自治区桂林市叠彩区圣隆路1号""",15878334983
安然纳米汗蒸馆(阳朔店),24.780803,"110.487738
            ","""大村门开发区兰花路三巷41号1楼(阳朔车站)""",15007836395
康利来足浴,24.783508,"110.503356
            ","""叠翠路2号""",15878365386
红鑫娱乐生活吧KTV,25.274841,"110.283975
            ","""东安街72号7天连锁酒店三楼""",(0773)3829773
金海岸-阳光假日足浴中心,24.996005,"109.995037
            ","""迎宾路永福汽车站斜对面""",(0773)8568899
夏威夷网络,25.310632,"110.423508
            ","""桂林市灵川县""",18290104720
螃蟹沟,25.897808,"110.219443
            ","""矮岭温泉景区内""",13667731318
鱼儿吻鱼疗馆正阳1店,25.280715,"110.304102
            ","""正阳步行街95号(味香馆对面)""","(0773)2133231,(0773)2133323"
安然纳米汗蒸馆(八里街店),25.348167,"110.319921
            ","""八里街九龙花园6栋3号""",15078384582
御手国医馆,25.937771,"111.079403
            ","""中心北路中段阿迪达斯专卖店旁二楼""",13457684191
百悦浴足养生休闲馆,25.286724,"110.341815
            ","""金鸡路1号百悦酒店三楼（桂电东区南侧门），公交车10路、24路桂电东区站台下车即到""",(0773)5601155
安然纳米汗蒸馆(中央尊馆店),25.263689,"110.292335
            ","""上海路中央尊馆9号门""",18290138511
名都按摩城,25.605413,"110.681275
            ","""双灵路（银杏广场对面）""",(0773)6211158
安然纳米汗蒸馆(同心店),25.2443,"110.301047
            ","""瓦窑口同心路同心园小区旁(加油站往里走150米同心路同心园小区旁)""",18677339386
中国石油天然气第六建设公司桂林石油度假村,25.260004,"110.334657
            ","""桂林七星路95号""",(0773)5885515
中威健康养身会所,24.783259,"110.497579
            ","""阳朔县其他宝泉路12号阳朔公园后门（阳朔质检站门面）(尺水街秀水影城)""",(0773)8828518
蓝月亮KTV,25.268299,"110.326887
            ","""三里店大圆盘运管处1/2楼""",(0773)5851198
昌盛网吧,25.938511,"111.079653
            ","""桂林市全州县""",(0773)8888888
安然纳米生物波汗蒸馆（银庄巷店）,25.347478,"110.320217
            ","""八里街八里四路七彩学府幼儿园斜对面银庄巷2号""","13347569907,15577331236"
临桂影剧院,25.252556,"110.212638
            ","""世纪东路1""",(0773)5591181
新世纪网吧(兴龙中路店),25.800747,"110.015134
            ","""兴龙中路附近""",(0773)7586080
水水浴足按摩,25.608595,"110.678734
            ","""花荷路永康药房旁""",(0773)7980102
新天地休闲庄,24.625339,"110.672732
            ","""323国道附近""",15977347363
百度KTV,25.282217,"110.307391
            ","""滨江南路18号滨江大厦3层""",(0773)8211819
安然纳米汗蒸悠然休闲吧,25.272993,"110.310588
            ","""七星区施家园路隐龙居21号门面(出入境办证中心斜对面)""","13627830836,13978342168"
中影金晟影城,25.309179,"110.307231
            ","""贵港市中山北路1号吉田乐城5楼(吉田大厦旁)""",13307739036
新世纪养生馆,25.933883,"111.077653
            ","""中心路4号盛辉宾馆7楼""",(0773)8691866
鱼疗养生馆,25.270289,"110.291062
            ","""中山南路55号(喜唰唰火锅旁)""",13377308089
芭堤雅酒店-棋牌室,24.775507,"110.502284
            ","""进士路14""",(0773)7956666
泽鑫桑拿休闲中心,25.229837,"110.296854
            ","""凯风路128号""",13557931424
巴厘岛网吧,24.782971,"110.502041
            ","""阳朔县其他中国广西壮族自治区桂林市阳朔县桂花路6号""",18977387367
爱足堂(田园路店),24.765827,"110.509848
            ","""阳朔县其他田园路碧玉国际大酒店内""",(0773)8888336
银座休闲会所,24.842283,"110.83597
            ","""恭城瑶族自治县其他城中西路(城中西路马仔酒楼)""",(0773)8391111
明珠会KTV娱乐会所,25.265619,"110.291618
            ","""上海路东方明珠大酒店旁""",(0773)3558588
天姿休闲,25.33837,"110.309474
            ","""桂林市叠彩区""",(0773)2669890
银杏广场,25.604702,"110.681929
            ","""桂林市兴安县""",15678331151
永健中医推拿康复,25.269884,"110.292757
            ","""象山区雉山路27-5号""",15277399406
静昕休闲会所,25.803613,"110.017195
            ","""古龙路8""",(0773)7518088
环宇网吧,24.843629,"110.837441
            ","""茶南路13号""",15777385986
湖南会馆,24.840946,"110.838216
            ","""阳朔县其他恭城县城太和街""",(0773)7899199
皇家国际娱乐会所,25.257831,"110.213968
            ","""榕山路203号""",14795942288
乐满地矿温泉,25.595577,"110.684149
            ","""广西桂林市兴安县志玲路，乐满地度假酒店内。""",(0773)6229898
小蒋盲人按摩店,24.781902,"110.500081
            ","""阳朔县阳朔镇城中路城中城E205号门面""",18778300228
唯美休闲会所,24.779399,"110.488148
            ","""兰花路荔浦小郑草药店旁""",(0773)8888478
金港商务娱乐会所,24.628222,"110.669542
            ","""新安街平乐车站旁""",(0773)7888777
七星真人CS野战营(尧山基地),25.297955,"110.376197
            ","""尧山索道入口旁向内50米""",13321633163
安然纳米汗蒸馆(临桂店),25.253825,"110.204458
            ","""世纪东路32号佳和花园大门右侧100米处（九天家私旁）""","(0773)5599677,18077372003"
旖也爱也,24.78843,"110.49854
            ","""广西壮族自治区桂林市阳朔县""",(0773)7955777
娜娜咖啡,24.781792,"110.500996
            ","""阳朔县其他桂花路99号(近桂花井)""",(0773)8819999
桂林象山广场,25.273648,"110.300015
            ","""民主路52号""",(0773)2857643
安然纳米汗蒸馆(临桂天下步行街店),25.257189,"110.215906
            ","""天下步行街D4-14号(二七一地质队)""",15578350815
安然纳米汗蒸馆,26.041704,"110.652589
            ","""中心广场西延中路14号""",15277393321
天龙城网络,25.41818,"110.33339
            ","""灵川县其他灵东路""",(0773)2825900
安然纳米汗蒸馆(朝阳路店),25.2715,"110.33962
            ","""朝阳路口蓝桥办公楼2楼（水磨坊左侧）""",(0773)2230508
按摩足疗,25.33881,"110.311382
            ","""桂林市灵川县""",13788548572
古榕山庄,24.741101,"110.498088
            ","""十里画廊工农桥附近""",(0773)8829081
梦芝缘休闲吧,25.497092,"111.17107
            ","""兴灌路与滨江西路交汇处""",(0773)4258118
七度,25.283204,"110.311969
            ","""解放桥头东江路28-13号（红灯笼小龙虾对面）""",13977396686
鱼儿吻鱼疗馆(NO.16店),24.779937,"110.498898
            ","""新西街D105号(阳朔老汽车站出口往西街方向50米)""","15813301224,15977095725"
环球网吧,25.804,"110.016841
            ","""临江街2号""",13557139879
鑫满意足养生馆,25.605636,"110.681054
            ","""四贤路97号""",13878370223
阳朔故事,24.782253,"110.501784
            ","""阳朔县其他桂花路47号(西街)""",15907736714
皇庭保健按摩足浴,25.349862,"110.317594
            ","""八里四路与川东二路交叉口西""",13321633163
安然纳米汗蒸馆(七星店),25.27005,"110.321726
            ","""七星路家乐城对面澳门酒家旁(金龙寨对面)""",13077609723
龙胜县龙脊镇茗泉山庄,25.819297,"110.161431
            ","""广西壮族自治区桂林市龙胜各族自治县龙脊镇龙脊梯田金坑风景名胜区""",13457317250
唱享6+1量贩式KTV,25.252864,"110.292344
            ","""崇信路50-1号广西集群e家商厦3楼（椿记烧鹅南溪店旁）""",(0773)3672000
安然纳米汗蒸馆(福旺城店),25.255265,"110.216157
            ","""临桂区金水路19号(福旺城副楼对面二楼",13481373882
炫酷时空动漫城,25.247707,"110.296051
            ","""象山区崇信路红街商业广场7号楼2层""","18934777123,15877010626"
歌佬汇KTV,25.244774,"110.32463
            ","""环城南一路银龙水晶宫往东北方向100米路南""",15601099307
安然纳米汗蒸馆,25.321073,"110.310617
            ","""中山北路148号灯饰精品区内""",13878365588
双龙生态园,25.172586,"110.388805
            ","""桂林绕城高速公路""",18685550005
安然纳米汗蒸馆(安新州),25.263623,"110.300516
            ","""安家路32号""",(0773)3633481
开心网吧,24.625595,"110.670554
            ","""桂林市平乐县""",(0773)7897999
紫京城丝足,25.608022,"110.68014
            ","""桂林市兴安县""",15977330452
天缘网吧(大兴线店),25.191231,"110.432099
            ","""113县道老百信大药房附近""",(0773)3630333
正元堂(滨江路店),25.279509,"110.305458
            ","""滨江路66号一楼(四季春天隔壁)",18707833478
真龙休闲吧,25.410903,"110.333413
            ","""滨江东路附近""",13321633588
环球网吧,24.83723,"110.836596
            ","""贸易公司1""",(0773)5801869
盛世歌巢,24.781931,"110.502252
            ","""桂林市阳朔县文化古迹山水园附近""",15678366809
隆豪国际俱乐部,25.247164,"110.29598
            ","""崇信路43号红街商业广场4号楼三楼""",(0773)3625050
足手缘修脚堂,25.268285,"110.296274
            ","""广西壮族自治区桂林市象山区雉山路7-2号""",(0773)2230880
奇域·雷龙网吧桂林七彩小康城潮流店,25.349281,"110.320183
            ","""桂林市灵川县""",13321632626
韩都汗蒸美容养生馆,25.251388,"110.206632
            ","""虎山路25号""",(0773)6926118
镭神真人cs野战俱乐部(七星公园店),25.276799,"110.318065
            ","""七星路1号（七星公园内，老动物园区）""",13321633163
正德堂,25.267788,"110.3314
            ","""半塘路古莲文化街C区8号""",18877383112
新汇众网络情人网吧,25.273781,"110.329489
            ","""七星区普陀路37号""",(0773)5839177
飞达网吧,24.845627,"110.838181
            ","""桂林市恭城瑶族自治县""",13737339795
皇冠钱柜KTV,25.802705,"110.013957
            ","""兴龙西路西城步行街入口农业银行对面""",(0773)7518333
天缘网吧,24.628738,"110.667926
            ","""平乐镇新安街112号""",(0773)7888962
万里桥吃奶鱼,25.617664,"110.680923
            ","""兴安镇水街万里桥下""",(0773)6565188
首彩葡萄酒体验店,25.259888,"110.286147
            ","""联达商业广场3楼(扶手电梯口)""",(0773)3612226
世界之窗KTV,25.80849,"110.020586
            ","""龙胜农村商业银行旁""",(0773)7517388
水源山,25.517326,"110.236096
            ","""一一二省道青狮村段""",(0773)6321888
天上人间(城中西路店),24.844343,"110.832491
            ","""城中西路87""",18376371388
领地咖啡,24.625542,"110.670143
            ","""滨江道旧教育局后门""",(0773)7885889
鸿泰休闲按摩城,25.416595,"110.337037
            ","""桂林市灵川县""",(0773)6821296
御足阁学洲区至尊店,25.484575,"111.158756
            ","""桂林市灌阳县""",13132937377
铭华休闲中心,24.78046,"110.488056
            ","""画山路15号附近""",(0773)8883389
天天健专业按摩中心,24.83609,"110.841415
            ","""拱辰东路附近""",13471328022
安然纳米汗蒸会所(瓦窑兴进店),25.236849,"110.310937
            ","""兴进臻园门面108号（幸福家小区大门对面）""",(0773)2218304
颐道来养生馆,25.289657,"110.302821
            ","""三皇路3号1栋3号铺""",18378089527
金玉煌朝商务会所,25.2854,"110.300568
            ","""解放西路16-3号鑫潮大厦6层""",(0773)2805111
背包客露天酒吧,24.782702,"110.502627
            ","""桂林市阳朔县""",18778353332
弘鑫足道,25.350337,"110.318717
            ","""川东二路中""",15977442802
青青网吧,25.493838,"111.16447
            ","""共和路3号""",18290168785
扶阳松养生会所（金茂城店）,24.502974,"110.403124
            ","""荔浦县其他荔柳路金茂城(老政府大院)""",15078313908
中逵国际钓具(桂林恭城店),24.835659,"110.832013
            ","""拱辰西路46号八桂蚕坊西侧20米""","(0773)6997705,14795912086"
竹筏漂流,24.917417,"110.784443
            ","""786乡道附近""",(0773)7519977
回到过去,24.624266,"110.674086
            ","""桂林平乐县桂江桥底桂江名都(桂江桥底往前200米)""",(0773)7866680
李萍咖啡屋,24.781975,"110.500777
            ","""阳朔县其他阳朔桂花路28号(蜜芝林隔壁)""",(0773)8822663
乐康推拿中心,24.779017,"110.487979
            ","""奥伦英文书院(中共阳朔县教育局纪律检查委员会北)附近""",13558136454
地球人动漫城,24.629388,"110.667946
            ","""近魔方大厦""",(0773)6215777
爱尚咖啡屋,25.940359,"111.08096
            ","""桂林全州县中心北路与凤凰中路交汇处""",15277317033
漫步休闲吧,24.78245,"110.500893
            ","""桂花路阳光100(鲜花满屋客栈对面)""",13677862406
云顶娱乐会所,25.938994,"111.079684
            ","""中心北路36""",(0773)4812222
龙凤养生馆,25.592984,"110.685584
            ","""志玲路乐满地度假酒店B1楼""",(0773)6229988
汇铭轩（安厦世纪城店）,25.249317,"110.298714
            ","""安厦世纪城水街24号门面""",15907738026
欢唱量贩KTV,26.041483,"110.651566
            ","""西延北路1号附近""",13978362061
乐仙阁休闲山庄,25.271424,"110.386731
            ","""广西壮族自治区桂林市七星区""",13077622628
志高力微棋牌室,25.284501,"110.301371
            ","""微笑堂后俯后里（老北京卤肉卷后2楼）""",18078443520
泡泡龙动漫城,25.310759,"110.306609
            ","""中山北路113号(北极广场往北88米)广运·美居购物广场B1层""",13005959891
新辉煌休闲中心,24.780505,"110.487928
            ","""桂林市阳朔县""",(0773)3996855
星牌台球,25.273592,"110.292682
            ","""中山南路73号(帝豪商务宾馆2楼)""",18659987700
姿雅雅养生会所瑶氏神斑直营店,25.277113,"110.296493
            ","""西城步行街口佳信华庭二单元704""",(0773)2869958
安然纳米汗蒸馆,25.299682,"110.321932
            ","""冠泰·水晶城3-1-11""",13152589418
奇奇乐深海迷城,25.266554,"110.312764
            ","""漓江路26号(南城百货旁)国展购物公园4层""",18978362821
银座娱乐会所,25.937216,"111.078913
            ","""中心北路12号（红玫瑰快餐店北隔壁2楼）""",(0773)4831111
千淇益智绘画乐园,25.310923,"110.306939
            ","""中山北路113号(北极广场往北88米)广运·美居购物广场3层""",(0773)2303533
梦香格休闲中心,24.628575,"110.666099
            ","""新安街滨江道55""",(0773)4319931
金碧大地商务娱乐会所,24.778297,"110.504488
            ","""广西壮族自治区桂林市阳朔县阳朔镇观莲路1号碧莲江景大酒店1楼(近富安码头)""",(0773)8886666
东郎山休闲中心,24.779342,"110.487032
            ","""桂林市阳朔县""",(0773)8814896
名源浴足按摩,25.606454,"110.680437
            ","""18米路附近""",(0773)8219521
盲人保健按摩中心,24.836555,"110.840068
            ","""拱辰东路105号附近""",15577428266
水汇休闲会所,24.779239,"110.486763
            ","""阳朔县其他八里四路和川东一路交叉口(原旺湘楼)""",(0773)8813897
